,행정구역,학원이름,주소,상세주소,위도,경도,분야명
192,동대문구,창작공간다름학원,서울특별시 동대문구 답십리로69길 55,웰빙프라자404호 (장안동),37.5747609,127.0739723,예능(대)
193,동대문구,(주)허브컴퓨터회계아트학원,서울특별시 동대문구 왕산로 81,두산베어스타워3층(일부) (용두동),37.5774132,127.0295723,종합(대)
194,동대문구,박정호학원,서울특별시 동대문구 장한로 170,", 3층우측 (장안동)",37.561392,127.064624,입시.검정 및 보습
195,동대문구,지디비(GDB)실용음악학원,서울특별시 동대문구 답십리로 305,", 3층일부 (장안동)",37.5723385,127.0744437,기예(대)
196,동대문구,오뜨리패션디자인학원,서울특별시 동대문구 왕산로5길 6,", 2층?3층 (신설동)",37.5772715,127.0268791,직업기술
197,동대문구,오르프아카데미학원,서울특별시 동대문구 장한로28길 44,2층(일부) (장안동),37.5727364,127.0744113,예능(대)
198,동대문구,애듀포유퍼펙트학원,서울특별시 동대문구 답십리로 287,", 3층, 4층 (장안동)",37.572687,127.0722412,입시.검정 및 보습
199,동대문구,우리아이수학교습소,서울특별시 동대문구 이문로42길 69-2,", 1층 (이문동)",37.6007601,127.0665914,입시.검정 및 보습
200,동대문구,은음악교습소,서울특별시 동대문구 황물로 39,", 2층 (전농동)",37.5710005,127.0496624,예능(대)
201,동대문구,예람스쿨해법수학교습소,서울특별시 동대문구 사가정로17길 15,", 상가동 302호 (전농동)",37.578479,127.0600945,입시.검정 및 보습
202,동대문구,나정향영어학원,서울특별시 동대문구 장한로32길 27,", 삼성그린@ 201.202.203호 (장안동,삼성그린아파트)",37.5753189,127.0738272,입시.검정 및 보습
203,동대문구,수학하는아이(I)수학전문학원,서울특별시 동대문구 답십리로 302,", 3층 일부 (장안동)",37.5765595,127.0465065,입시.검정 및 보습
204,동대문구,수학하다장안동수학학원,서울특별시 동대문구 장한로 170,", 3층일부 (장안동)",37.561392,127.064624,입시.검정 및 보습
205,동대문구,상상나무미술교습소,서울특별시 동대문구 장안벚꽃로 167,",  주상가동 106호 (장안동,래미안장안2차아파트)",37.57299485,127.07495916113669,예능(대)
206,동대문구,바하음악교습소,서울특별시 동대문구 외대역동로 17,", 3층 (휘경동)",37.591006199999995,127.06753060143836,예능(대)
207,동대문구,이헌수학교습소,서울특별시 동대문구 사가정로 153,", 3층 (전농동)",37.5701008,127.0489781,입시.검정 및 보습
208,동대문구,동화세상에듀코원격평생교육학원,서울특별시 동대문구 왕산로 25,", 12층 일부 (신설동)",37.5774132,127.0295723,종합(대)
209,동대문구,지성과감성수학교습소,서울특별시 동대문구 답십리로69길 11,", 3층일부 (장안동)",37.5751937,127.0740928,입시.검정 및 보습
210,동대문구,이문해법학원,서울특별시 동대문구 신이문로9길 5-2,", 2층 (이문동,명빌딩)",37.6042001,127.0632287,입시.검정 및 보습
211,동대문구,배움틀수학학원,서울특별시 동대문구 사가정로25길 26,", 2층 (장안동)",37.5799399,127.0710869,입시.검정 및 보습
212,동대문구,눈높이스마트러닝센터학원,서울특별시 동대문구 답십리로69길 55,", 106호 107호 (장안동,웰빙프라자)",37.5747609,127.0739723,입시.검정 및 보습
213,동대문구,박주원기타스쿨학원,서울특별시 동대문구 망우로21길 12,",  3층 (휘경동)",37.59057765,127.0626232582554,예능(대)
214,동대문구,앤츠학원,서울특별시 동대문구 전농로 37,",  4층 (답십리동)",37.5836734,127.0533383,입시.검정 및 보습
215,동대문구,주은음악학원,서울특별시 동대문구 사가정로17길 15,", 래미안아름숲상가 303호,304호 (전농동)",37.578479,127.0600945,예능(대)
216,동대문구,예음음악학원,서울특별시 동대문구 경희대로4길 79,",  3층일부 (이문동)",37.5913675,127.0567283,예능(대)
217,동대문구,페디아플러스장안학원,서울특별시 동대문구 장안벚꽃로 107,", 제상가1동 309호 (장안동,장안현대홈타운)",37.577223,127.076452,입시.검정 및 보습
218,동대문구,리드수학학원,서울특별시 동대문구 사가정로 206,",  3층일부 (장안동)",37.5701008,127.0489781,입시.검정 및 보습
219,동대문구,아사히일본어학원,서울특별시 동대문구 천호대로 305,", 4층일부 (답십리동)",37.5620882,127.0611565,국제화
220,동대문구,서인서예교습소,서울특별시 동대문구 장한로22길 44-4,", 1층일부 (장안동)",37.5693946,127.0713113,기타(대)
221,동대문구,대치주연클리닉영어교습소,서울특별시 동대문구 전농로 123,", 2층 (전농동)",37.56888,127.0571,입시.검정 및 보습
222,동대문구,옥스포드영어교습소,서울특별시 동대문구 경희대로4길 79,3층 일부 (이문동),37.5913675,127.0567283,입시.검정 및 보습
223,동대문구,김경훈수학학원,서울특별시 동대문구 장한로28길 26,", 2층 (장안동)",37.572817,127.0747149,입시.검정 및 보습
224,동대문구,윤선생크레시티영어교습소,서울특별시 동대문구 답십리로 76,", 2층 (전농동)",37.5765595,127.0465065,입시.검정 및 보습
225,동대문구,답십리e-해법수학교습소,서울특별시 동대문구 답십리로 95,", 3층 (답십리동)",37.5765595,127.0465065,입시.검정 및 보습
226,동대문구,DJM실용음악학원,서울특별시 동대문구 천호대로91길 83,", 4층 (장안동)",37.563368,127.0695613,예능(대)
227,동대문구,눈높이러닝센터베스트학원,서울특별시 동대문구 전농로 111,", 동호빌딩 4층 (답십리동)",37.5836734,127.0533383,입시.검정 및 보습
228,동대문구,한림원수학교습소,서울특별시 동대문구 제기로 131,", 상가 122동 403호 (청량리동,한신아파트)",37.5875129,127.04764207708357,입시.검정 및 보습
229,동대문구,라온영어교습소,서울특별시 동대문구 답십리로69길 11,", 2층 일부 (장안동)",37.5751937,127.0740928,입시.검정 및 보습
230,동대문구,원어민중국어교습소,서울특별시 동대문구 사가정로17길 15,", 래미안아름숲상가 2층 202호 (전농동)",37.578479,127.0600945,국제화
231,동대문구,스마트해법전농우성수학교습소,서울특별시 동대문구 사가정로 190,", 308호 일부 (전농동, 전농우성아파트상가)",37.5701008,127.0489781,입시.검정 및 보습
232,동대문구,김나음스튜디오미술교습소,서울특별시 동대문구 회기로 157,", 3층 (회기동)",37.5911716,127.0409409,예능(대)
233,동대문구,미술로생각하기동대문전농학원,서울특별시 동대문구 사가정로 148,", 주상가동 302호 (전농동, 전농 SK아파트)",37.5701008,127.0489781,예능(대)
234,동대문구,한국청소직업전문학원,서울특별시 동대문구 황물로 42,", 301호, 302호 (답십리동)",37.5710005,127.0496624,직업기술
235,동대문구,혁신독서실,서울특별시 동대문구 답십리로48길 82,", 1층일부 2층 (답십리동)",37.5699881,127.0577339,독서실
236,동대문구,뮤엠영어교습소,서울특별시 동대문구 약령시로 13-1,", 1층 (제기동)",37.5828182,127.0351019,입시.검정 및 보습
237,동대문구,파스칼수학교습소,서울특별시 동대문구 정릉천동로 58,", 202호 (용두동, 롯데캐슬피렌체)",37.5769778,127.0354867,입시.검정 및 보습
238,동대문구,달란트음악학원,서울특별시 동대문구 전농로3길 12,", 2층 (답십리동)",37.5714685,127.0569387,예능(대)
239,동대문구,아발론랭콘잉글리쉬동대문전농어학원,서울특별시 동대문구 답십리로 77,", 3층 일부 (전농동)",37.5765595,127.0465065,국제화
240,동대문구,한수위P?K학원,서울특별시 동대문구 장한로 186,", 3층 일부 (장안동)",37.561392,127.064624,입시.검정 및 보습
241,동대문구,세우방송예술학원,서울특별시 동대문구 천호대로 433,", 9층 (장안동)",37.5620882,127.0611565,직업기술
242,동대문구,대치에스학원,서울특별시 동대문구 망우로 123,", 6층일부 (휘경동)",37.5917182,127.0666818244367,입시.검정 및 보습
243,동대문구,동그라미술교습소,서울특별시 동대문구 사가정로17길 15,", 래미안아름숲상가 204호 (전농동)",37.578479,127.0600945,예능(대)
244,동대문구,장안탑학원,서울특별시 동대문구 답십리로69길 8,", 4층일부 (장안동,장안동 근린생활시설)",37.572703,127.0740001,입시.검정 및 보습
245,동대문구,대치K영어수학전문학원,서울특별시 동대문구 장한로18길 57,", 2층 (장안동,축제빌딩)",37.5672493,127.0717396,입시.검정 및 보습
246,동대문구,김동수학원,서울특별시 동대문구 이문로 61,", 2층 (이문동)",37.5951782,127.0593706,입시.검정 및 보습
247,동대문구,이화음악학원,서울특별시 동대문구 고산자로 534,", 상가동 307호 (제기동,한신아파트)",37.5747533,127.0379868,예능(대)
248,동대문구,동대문ECC어학원,서울특별시 동대문구 사가정로 80,", 2층 203~210호 (답십리동)",37.5701008,127.0489781,국제화
249,동대문구,신수학교습소,서울특별시 동대문구 사가정로17길 15,", 103호 (전농동, 래미안아름숲상가)",37.578479,127.0600945,입시.검정 및 보습
250,동대문구,유니온2미술학원,서울특별시 동대문구 사가정로 122,", 303호?307호 (전농동, 전농동하우스토리)",37.5701008,127.0489781,예능(대)
251,동대문구,더큰수학학원,서울특별시 동대문구 장한로 140,", 302호 (장안동)",37.5728749,127.0720104,입시.검정 및 보습
252,동대문구,한우리독서토론논술교습소,서울특별시 동대문구 장한로28가길 45,", 4층, 403호 (장안동)",37.5763332,127.0728807,입시.검정 및 보습
253,동대문구,쇼팽음악학원,서울특별시 동대문구 전농로23길 8,", 3층 (전농동)",37.5793764,127.0538865,예능(대)
254,동대문구,경희음악학원,서울특별시 동대문구 회기로25길 11,", 2층 (회기동)",37.5926088,127.0570019,예능(대)
255,동대문구,주아트미술교습소,서울특별시 동대문구 사가정로 65,", 전농7구역 단지내상가 2단지 218,219호 (전농동 440-9,래미안크레시티아파트상가)",37.5701008,127.0489781,예능(대)
256,동대문구,모든기타교습소,서울특별시 동대문구 장안벚꽃로 167,", 206호 (장안동 329-3,래미안장안2차아파트)",37.57299485,127.07495916113669,예능(대)
257,동대문구,웅진씽크빅학습센터장안학원,서울특별시 동대문구 장한로32길 13,", 2층 (장안동)",37.5754525,127.0734666,입시.검정 및 보습
258,동대문구,임정미영재음악학원,서울특별시 동대문구 전농로16길 54,", 2층?3층 (전농동)",37.5782527,127.0601069,예능(대)
259,동대문구,더센터학원,서울특별시 동대문구 회기로21길 44,", 3층 (회기동)",37.5925196,127.0532094,기타(대)
260,동대문구,아벨수학교습소,서울특별시 동대문구 한천로 250,", 주상가동201호 (휘경동 57-3, 주공아파트)",37.58321345,127.06860320892619,입시.검정 및 보습
261,동대문구,EiE장안캠퍼스학원,서울특별시 동대문구 답십리로 293,", 3층일부 (장안동)",37.5765595,127.0465065,입시.검정 및 보습
262,동대문구,스마트스터디빨간펜수학의달인학원,서울특별시 동대문구 답십리로72길 96,", 2층 (장안동)",37.5688334,127.0729248,입시.검정 및 보습
263,동대문구,블랙홀학원,서울특별시 동대문구 홍릉로 23,", 4층 (청량리동)",37.5890791,127.042687,기예(대)
264,동대문구,윤선생영어교실동답영어교습소,서울특별시 동대문구 답십리로60길 78,", 2층 (답십리동)",37.5679138,127.06204,입시.검정 및 보습
265,동대문구,다성수학교습소,서울특별시 동대문구 사가정로 136,", 3층 일부 (전농동 40)",37.5701008,127.0489781,입시.검정 및 보습
266,동대문구,더한수학교습소,서울특별시 동대문구 장안벚꽃로 107,", 제1상가동 304호 (장안동, 장안현대홈타운)",37.577223,127.076452,입시.검정 및 보습
267,동대문구,연세A+학원,서울특별시 동대문구 제기로 130,", 3층 (청량리동)",37.5864433,127.04749350131345,입시.검정 및 보습
268,동대문구,엠클래스수학교습소,서울특별시 동대문구 전농로3가길 2,", 1층 일부 (답십리동 270-8)",37.5702055,127.0566639,입시.검정 및 보습
269,동대문구,윤선생우리집앞영어교실배봉카이로스영어교습소,서울특별시 동대문구 한천로39길 17,", 2층 일부 (전농동)",37.5779649,127.0672604,입시.검정 및 보습
270,동대문구,쌍용한우리독서논술교습소,서울특별시 동대문구 신이문로 39,", 3층일부 (이문동)",37.6032489,127.0651265,입시.검정 및 보습
271,동대문구,장안이투스수학학원,서울특별시 동대문구 답십리로69길 45,", 2층 (장안동)",37.57436585,127.07388485000001,입시.검정 및 보습
272,동대문구,THN최상위영수학원,서울특별시 동대문구 전농로 111,", 3층 (답십리동)",37.5836734,127.0533383,입시.검정 및 보습
273,동대문구,메쏘드수학학원,서울특별시 동대문구 한천로 242,", 2층일부 (전농동)",37.582535,127.0686309,입시.검정 및 보습
274,동대문구,포레스트뮤직음악학원,서울특별시 동대문구 장한로28길 48,", 3층 일부 (장안동)",37.572664950000004,127.07461485,예능(대)
275,동대문구,탑클래스학원,서울특별시 동대문구 전농로 68-3,", 2층 (답십리동)",37.5836734,127.0533383,입시.검정 및 보습
276,동대문구,B&K월드댄스스포츠학원,서울특별시 동대문구 천호대로 427-4,", 3층일부 (장안동)",37.5620882,127.0611565,기예(대)
277,동대문구,예일집중관학원,서울특별시 동대문구 한천로26길 23,", 2층 (장안동)",37.5711217,127.0662293,입시.검정 및 보습
278,동대문구,에듀플렉스에듀코치개별지도전농학원,서울특별시 동대문구 전농로 111,", 2층 일부 (답십리동)",37.5836734,127.0533383,입시.검정 및 보습
279,동대문구,동대문색소폰음악학원,서울특별시 동대문구 전농로 99,", 2층 (답십리동)",37.5836734,127.0533383,기예(대)
280,동대문구,신마술피리음악교습소,서울특별시 동대문구 사가정로2길 60,", 2층 (답십리동 322-13)",37.5705647,127.0517949,예능(대)
281,동대문구,언어의미래중고등국어전문학원,서울특별시 동대문구 장한로28길 14,", 3층 (장안동)",37.572841749999995,127.07270085921036,입시.검정 및 보습
282,동대문구,스카이에듀논술교습소,서울특별시 동대문구 한천로58길 107,", 104호 (이문동, 현대아파트)",37.5986527,127.06883,입시.검정 및 보습
283,동대문구,포텐독서실,서울특별시 동대문구 답십리로60길 134,", 상가동 204~209호 (답십리동, 동아아파트)",37.5679138,127.06204,독서실
284,동대문구,명진보습학원,서울특별시 동대문구 답십리로23나길 17,", 2층 (전농동)",37.5791676,127.0552893,입시.검정 및 보습
285,동대문구,타츠원스시아카데미학원,서울특별시 동대문구 왕산로 43,", 3층 (용두동)",37.5774132,127.0295723,직업기술
286,동대문구,생각하는수학스터디뱅크수학교습소,서울특별시 동대문구 망우로10길 50,", 1층 101호 (휘경동)",37.5883167,127.0576767,입시.검정 및 보습
287,동대문구,버닝댄스학원,서울특별시 동대문구 이문로 92,", 3층 (이문동)",37.5951782,127.0593706,기예(대)
288,동대문구,경희프라임음악교습소,서울특별시 동대문구 장한로14길 81,", 상가동 204호 (장안동, 래미안 장안아파트)",37.5655401,127.0708467,예능(대)
289,동대문구,탑브레인학원,서울특별시 동대문구 장안벚꽃로 107,", 제상가1동 2층 203호?3층 313호 (장안동, 장안현대홈타운)",37.577223,127.076452,입시.검정 및 보습
290,동대문구,JK탄탄영어교습소,서울특별시 동대문구 장안벚꽃로 167,", 213호 (장안동, 래미안장안2차아파트)",37.57299485,127.07495916113669,입시.검정 및 보습
291,동대문구,유니온3미술학원,서울특별시 동대문구 사가정로 207,", 201호, 202호, 207호 (장안동, 삼협메디스빌딩)",37.5701008,127.0489781,예능(대)
292,동대문구,리딩버디영어교습소,서울특별시 동대문구 한천로 250,", 상가동 203호 (휘경동, 주공아파트)",37.58321345,127.06860320892619,국제화
293,동대문구,꿈을그리는정원미술교습소,서울특별시 동대문구 답십리로23길 58,", 1층 일부 (전농동)",37.5774527,127.0506786,예능(대)
294,동대문구,예그린미술교습소,서울특별시 동대문구 답십리로59길 33,", 상가동 301호 (답십리동, 우성그린아파트)",37.5739535,127.0665308,예능(대)
295,동대문구,큰나무공부방수학교습소,서울특별시 동대문구 전농로23길 19,", 1층 일부 (전농동)",37.5793764,127.0538865,입시.검정 및 보습
296,동대문구,피카딜리M미술학원,서울특별시 동대문구 한천로58길 47,", 상가동 302호 (이문동, 쌍용아파트)",37.5986527,127.06883,예능(대)
297,동대문구,동대문플래뮤미술학원,서울특별시 동대문구 사가정로 51,", 3층 (전농동)",37.5701008,127.0489781,예능(대)
298,동대문구,길학준스포츠댄스학원,서울특별시 동대문구 왕산로 209,", 3층 일부 (청량리동)",37.5809155,127.045873,기예(대)
299,동대문구,더쌤영어수학2관전문학원,서울특별시 동대문구 장한로28길 50,", 2층 일부 (장안동)",37.5726621,127.0747791,입시.검정 및 보습
300,동대문구,차수학잉글리시아이학원,서울특별시 동대문구 사가정로 111-2,", 3층 일부 (전농동)",37.5701008,127.0489781,입시.검정 및 보습
301,동대문구,영어하다장안동영어학원,서울특별시 동대문구 장한로28가길 45,", 3층 일부?5층 일부 (장안동, 희헌빌딩)",37.5763332,127.0728807,입시.검정 및 보습
302,동대문구,토론하는아이들마스터클럽수학의정곡학원,서울특별시 동대문구 천호대로16길 20,", 3층 (용두동)",37.5723504,127.0315105,입시.검정 및 보습
303,동대문구,해법현대아카데미학원,서울특별시 동대문구 휘경로 43,", 2층 (휘경동)",37.5962774,127.0613924,입시.검정 및 보습
304,동대문구,새롬수학교습소,서울특별시 동대문구 답십리로60길 78,", 3층 (답십리동)",37.5679138,127.06204,입시.검정 및 보습
305,동대문구,K수학학원,서울특별시 동대문구 사가정로 80,", 4층 412호 (답십리동, 답십리뉴타운카운티에비뉴)",37.5701008,127.0489781,입시.검정 및 보습
306,동대문구,신쌤영어교습소,서울특별시 동대문구 장한로34길 18,", 1층 (장안동)",37.5770064,127.0732738,입시.검정 및 보습
307,동대문구,윤선생우리집앞영어교실전곡영어교습소,서울특별시 동대문구 전농로23길 8,", 4층 (전농동)",37.5793764,127.0538865,입시.검정 및 보습
308,동대문구,윤선생우리집앞영어교실전동영어교습소,서울특별시 동대문구 전농로16길 44,", 1층일부 (전농동)",37.5782368,127.0597035,입시.검정 및 보습
309,동대문구,토즈스터디센터전농뉴타운독서실,서울특별시 동대문구 사가정로 109,", 3층일부 (전농동)",37.5701008,127.0489781,독서실
310,동대문구,리딩에비뉴어학원,서울특별시 동대문구 답십리로 303,", 3층 일부 (장안동)",37.572441,127.0739516,국제화
311,동대문구,윤선생우리집앞영어교실제기홍파영어교습소,서울특별시 동대문구 고산자로54길 14,", 1층일부 (제기동)",37.5887899,127.0397988,입시.검정 및 보습
312,동대문구,포레스트아트미술교습소,서울특별시 동대문구 사가정로17길 15,", 102호 (전농동)",37.578479,127.0600945,예능(대)
313,동대문구,라엘음악교습소,서울특별시 동대문구 한천로58길 139,", 상가동 102호 (이문동)",37.5986527,127.06883,예능(대)
314,동대문구,연세음악학원,서울특별시 동대문구 답십리로72길 98,", 2층 (장안동)",37.5688334,127.0729248,예능(대)
315,동대문구,토즈스터디센터장안독서실,서울특별시 동대문구 답십리로 315,", 2층일부 (장안동)",37.5765595,127.0465065,독서실
316,동대문구,토론하는아이들국어바이러스국어교습소,서울특별시 동대문구 장안벚꽃로 167,", 주상가동 217호 (장안동, 래미안장안2차아파트)",37.57299485,127.07495916113669,입시.검정 및 보습
317,동대문구,삼성영어해법수학이문학원,서울특별시 동대문구 신이문로 39,", 2층, 3층일부 (이문동)",37.6032489,127.0651265,입시.검정 및 보습
318,동대문구,청량리이용학원,서울특별시 동대문구 고산자로 441,", 3층 (제기동)",37.5747533,127.0379868,직업기술
319,동대문구,수학의눈학원,서울특별시 동대문구 사가정로 148,", 상가동 401호,402호 (전농동, 전농 SK아파트)",37.5701008,127.0489781,입시.검정 및 보습
320,동대문구,엘빈커피바리스타학원,서울특별시 동대문구 답십리로 304,", 3층2호 (장안동)",37.5765595,127.0465065,직업기술
321,동대문구,영재주산교습소,서울특별시 동대문구 사가정로 148,", 138동(주상가동) 406호 (전농동, 전농SK아파트)",37.5701008,127.0489781,기타(대)
322,동대문구,한댄스스포츠(Han Dance Sports)학원,서울특별시 동대문구 한천로40길 11,", 3층 (장안동)",37.5775019,127.0687584,기예(대)
323,동대문구,루트수학교습소,서울특별시 동대문구 약령시로 25,", 상가동 202호,203호 (제기동, 안암골 벽산아파트)",37.5828182,127.0351019,입시.검정 및 보습
324,동대문구,강수학교습소,서울특별시 동대문구 망우로21길 4,", 4층일부(왼쪽) (휘경동)",37.5906462,127.06305080861664,입시.검정 및 보습
325,동대문구,동대문장안소마학원,서울특별시 동대문구 답십리로 264,", 4층 403호 (장안동)",37.5765595,127.0465065,입시.검정 및 보습
326,동대문구,우리집앞영어제기종암초영어교습소,서울특별시 동대문구 약령시로 16,", 2층일부 (제기동)",37.5828182,127.0351019,입시.검정 및 보습
327,동대문구,테일러아카데미학원,서울특별시 동대문구 하정로5길 19,", 502호 (신설동,미정빌딩)",37.5760743,127.0263533,직업기술
328,동대문구,토즈스터디센터이문독서실,서울특별시 동대문구 이문로 73,", 3층일부 (이문동)",37.5951782,127.0593706,독서실
329,동대문구,라이시움(Lyceum)학원,서울특별시 동대문구 사가정로 109,", 2층우측 (전농동)",37.5701008,127.0489781,입시.검정 및 보습
330,동대문구,맨투맨학원,서울특별시 동대문구 장한로26길 42,", 3층 (장안동)",37.571531,127.073673,입시.검정 및 보습
331,동대문구,댄싱퀸(Dancing Queen)댄스스포츠학원,서울특별시 동대문구 왕산로 240,", 4층 (전농동)",37.5825861,127.04876445,기예(대)
332,동대문구,습관수학교습소,서울특별시 동대문구 장한로28길 8,", 3층 (장안동)",37.5728974,127.0724042,입시.검정 및 보습
333,동대문구,와이에스영어교습소,서울특별시 동대문구 이문로 38,", 402호 (휘경동)",37.5951782,127.0593706,입시.검정 및 보습
334,동대문구,차수학학원,서울특별시 동대문구 답십리로69길 11,", 2층일부 (장안동)",37.5751937,127.0740928,입시.검정 및 보습
335,동대문구,M실용음악학원,서울특별시 동대문구 한천로 189,", 3층 (장안동)",37.5702311,127.0642937,예능(대)
336,동대문구,해냄(HENEM)수학학원,서울특별시 동대문구 한천로 90,", 2층 (장안동)",37.5702311,127.0642937,입시.검정 및 보습
337,동대문구,매그닛영어(Magnet English)학원,서울특별시 동대문구 답십리로 291-3,", 2층 (장안동)",37.57272795,127.07260931274922,입시.검정 및 보습
338,동대문구,쉬운수학교습소,서울특별시 동대문구 약령시로 10-1,", 205호, 206호(우측) (제기동)",37.5828182,127.0351019,입시.검정 및 보습
339,동대문구,주노영어학원,서울특별시 동대문구 답십리로69길 8,", 2층 (장안동, 장안동 근린생활시설)",37.572703,127.0740001,입시.검정 및 보습
340,동대문구,동대문캠퍼스닥스어학원,서울특별시 동대문구 전농로 73,", 2층,3층 (답십리동)",37.5836734,127.0533383,국제화
341,동대문구,연세α수학교습소,서울특별시 동대문구 사가정로 31-1,", 2층 202호 (답십리동)",37.5701008,127.0489781,입시.검정 및 보습
342,동대문구,파고다차이랑회기캠퍼스학원,서울특별시 동대문구 이문로 29,", 4층 402호 (회기동)",37.5951782,127.0593706,입시.검정 및 보습
343,동대문구,삼성영어안평로즈캠퍼스학원,서울특별시 동대문구 장한로14길 81,", 상가동 201호,202호 (장안동, 래미안 장안아파트)",37.5655401,127.0708467,입시.검정 및 보습
344,동대문구,하루수학과학학원,서울특별시 동대문구 전농로3길 12,", 2층 (답십리동)",37.5714685,127.0569387,입시.검정 및 보습
345,동대문구,한우리독서토론논술답십리래미안논술교습소,서울특별시 동대문구 전농로3길 98,", 1층일부 (답십리동)",37.5714685,127.0569387,입시.검정 및 보습
346,동대문구,동대문폴리(POLY)어학원,서울특별시 동대문구 장안벚꽃로1길 7,", 상가동 301호,302호,303호 (장안동, 장안 힐스테이트)",37.5758365,127.07624819537963,국제화
347,동대문구,강샘's수학이야기수학교습소,서울특별시 동대문구 장한로14길 81,", 상가동 302호일부 (장안동, 래미안 장안아파트)",37.5655401,127.0708467,입시.검정 및 보습
348,동대문구,압구정M수학전문학원,서울특별시 동대문구 답십리로 77,", 2층 205호 (전농동)",37.5765595,127.0465065,입시.검정 및 보습
349,동대문구,현대자전거학원,서울특별시 동대문구 난계로28길 8,", 7층 701호 (신설동, 남양빌딩)",37.5721391,127.0271785,직업기술
350,동대문구,세기(Music Academy)음악학원,서울특별시 동대문구 답십리로 140,", 501호 (답십리동, 세기프라자)",37.5765595,127.0465065,예능(대)
351,동대문구,손형주영어전문학원,서울특별시 동대문구 한천로 244-5,", 2층 (휘경동)",37.582612100000006,127.0688327,입시.검정 및 보습
352,동대문구,리드(lead)영어교습소,서울특별시 동대문구 사가정로 65,", 상가동 201호 (전농동, 래미안크레시티아파트)",37.5701008,127.0489781,입시.검정 및 보습
353,동대문구,EJ이화발레아카데미학원,서울특별시 동대문구 전농로 58-1,", 3층 (답십리동, 서울빌딩)",37.5836734,127.0533383,예능(대)
354,동대문구,수학의달인수학교습소,서울특별시 동대문구 사가정로 148,", 스포츠센터동141동 207호 (전농동, 전농 SK아파트)",37.5701008,127.0489781,입시.검정 및 보습
355,동대문구,하성애무용학원,서울특별시 동대문구 서울시립대로 31,", 상가동 212호 (전농동, 동아아파트)",37.5760293,127.0471019,예능(대)
356,동대문구,제기와와학습코칭학원,서울특별시 동대문구 왕산로 71,", 3층 (용두동, 바인르미에르)",37.5774132,127.0295723,입시.검정 및 보습
357,동대문구,아카데미라운지답십리독서실,서울특별시 동대문구 전농로 58-1,", 5층일부, 6층 (답십리동)",37.5836734,127.0533383,독서실
358,동대문구,미래N학원,서울특별시 동대문구 천호대로77길 89,", 3층 (장안동)",37.5645133,127.0623478,입시.검정 및 보습
359,동대문구,블루레더독서실,서울특별시 동대문구 망우로 123,", 601호 (휘경동)",37.5917182,127.0666818244367,독서실
360,동대문구,수학의달인배봉점수학교습소,서울특별시 동대문구 사가정로 190,", 상가2층 14호?15호?16호 (전농동, 전농우성아파트)",37.5701008,127.0489781,입시.검정 및 보습
361,동대문구,그리다미술교습소,서울특별시 동대문구 장한로32길 19,", 105동 302호 (장안동, 삼성리치캐슬)",37.575492800000006,127.07330954769668,예능(대)
362,동대문구,드릴스터디학원,서울특별시 동대문구 한천로 264,", 4층 402호 (휘경동)",37.5702311,127.0642937,입시.검정 및 보습
363,동대문구,니트아카데미손뜨개학원,서울특별시 동대문구 왕산로 224,", 3층 (전농동)",37.5816297,127.0475305,직업기술
364,동대문구,더올림학원,서울특별시 동대문구 사가정로 130,", 3층 (전농동)",37.5701008,127.0489781,입시.검정 및 보습
365,동대문구,청량대성제넥스학원,서울특별시 동대문구 제기로 131,", 상가122동 501호 502호 506호 (청량리동, 한신아파트)",37.5875129,127.04764207708357,입시.검정 및 보습
366,동대문구,청량대성학원,서울특별시 동대문구 제기로 131,", 상가 122동 103호,104호,203호,204호,205호,206호 (청량리동, 한신아파트)",37.5875129,127.04764207708357,입시.검정 및 보습
367,동대문구,캔(CAN)수학전문학원,서울특별시 동대문구 한천로58길 47,", 상가동 301호, 301-1호 (이문동, 쌍용아파트)",37.5986527,127.06883,입시.검정 및 보습
368,동대문구,토브뮤직(TOVMUSIC)음악교습소,서울특별시 동대문구 이문로 64-4,", 2층 (이문동)",37.5951782,127.0593706,예능(대)
369,동대문구,숙명창의인재교육학원,서울특별시 동대문구 한천로58길 47,", 상가동 403호 (이문동, 쌍용아파트)",37.5986527,127.06883,입시.검정 및 보습
370,동대문구,플레이더기타(Play the Guitar)실용음악교습소,서울특별시 동대문구 한천로 300,", 상가동 102호 (휘경동, 동일스위트리버)",37.5702311,127.0642937,예능(대)
371,동대문구,리드인독서테라피논술교습소,서울특별시 동대문구 전농로 97-1,", 2층 (답십리동)",37.5836734,127.0533383,입시.검정 및 보습
372,동대문구,강북멘토스학원,서울특별시 동대문구 왕산로 21,", 1201호 ?1202호 (신설동)",37.5774132,127.0295723,입시.검정 및 보습
373,동대문구,리딩클럽영어학원,서울특별시 동대문구 사가정로 148,", 주상가동 306호 (전농동, 전농 SK아파트)",37.5701008,127.0489781,입시.검정 및 보습
374,동대문구,라미음악학원,서울특별시 동대문구 이문로12길 12,", 1층? 2층 일부 (이문동)",37.5928565,127.058599,예능(대)
375,동대문구,점프셈장안점수학교습소,서울특별시 동대문구 답십리로 291-3,", 4층 (장안동)",37.57272795,127.07260931274922,입시.검정 및 보습
376,동대문구,위너스영어교습소,서울특별시 동대문구 장안벚꽃로 167,", 주상가동 2층 224호 (장안동, 래미안장안2차아파트)",37.57299485,127.07495916113669,입시.검정 및 보습
